Student_ID,Roll_Number,Full_Name,Gender,Branch,Section,CGPA,SGPA,Backlogs,Sem_Status,Skills,Certifications_Count,Internship_Count,Eligible_For_Placements,Placement_Status
STU0739,22311A0479,Akshay Chandrasekhar,Male,ECE,C,6.71,7.25,0,PASS,"Signal Processing, C++, Arduino",1,0,Yes,Not Placed
STU0740,22311A0480,Manasa Pillai,Female,ECE,D,7.83,7.63,1,FAIL,"VLSI, MATLAB, Arduino, Python, Microcontrollers, PCB Design",2,0,Yes,Placed
STU0741,22311A0481,Roshan Mandal,Male,ECE,A,6.33,5.77,0,PASS,"Signal Processing, PCB Design, C++, Python, FPGA, Verilog",2,1,Yes,Not Placed
STU0742,22311A0482,Mahesh Chopra,Male,ECE,B,6.71,6.5,0,PASS,"VLSI, MATLAB, Microcontrollers, IoT",0,0,Yes,Not Placed
STU0743,22311A0483,Naresh Singh,Male,ECE,C,9.93,10.0,0,PASS,"MATLAB, C++, Embedded C, Verilog",3,1,Yes,Placed
STU0744,22311A0484,Srikanth Venkatesh,Male,ECE,D,6.31,6.74,0,PASS,"FPGA, VLSI, C++",2,1,Yes,Placed
STU0745,22311A0485,Apoorva Mukherjee,Female,ECE,A,7.13,6.9,0,PASS,"MATLAB, FPGA, IoT, PCB Design, Python, C++",2,2,Yes,Placed
STU0746,22311A0486,Goutham Tiwari,Male,ECE,B,6.83,7.58,1,FAIL,"Signal Processing, PCB Design, IoT, MATLAB",1,0,Yes,Not Placed
STU0747,22311A0487,Prudhvi Krishnan,Male,ECE,C,7.82,8.4,0,PASS,"Signal Processing, FPGA, MATLAB, Embedded C, Arduino, Python",2,2,Yes,Placed
STU0748,22311A0488,Deepak Rathod,Male,ECE,D,7.16,7.12,2,FAIL,"PCB Design, MATLAB, IoT, Embedded C",3,1,Yes,Placed
STU0749,22311A0489,Tanuja Pillai,Female,ECE,A,7.95,8.21,0,PASS,"Embedded C, Microcontrollers, Signal Processing, VLSI, IoT, Python",1,1,Yes,Placed
STU0750,22311A0490,Harsha Mandal,Male,ECE,B,6.04,6.64,0,PASS,"IoT, Microcontrollers, Signal Processing",0,1,Yes,Not Placed
STU0751,22311A0491,Ashwin Sharma,Male,ECE,C,9.04,8.84,0,PASS,"MATLAB, FPGA",3,1,Yes,Placed
STU0752,22311A0492,Deepthi Dubey,Female,ECE,D,6.24,6.02,0,PASS,"C++, Signal Processing",0,1,Yes,Not Placed
STU0753,22311A0493,Praveen Iyer,Male,ECE,A,7.41,7.25,0,PASS,"Microcontrollers, Embedded C, Arduino, Verilog, PCB Design, VLSI",1,0,Yes,Not Placed
STU0754,22311A0494,Dhanush Dubey,Male,ECE,B,6.47,6.66,0,PASS,"C++, MATLAB, Signal Processing, Embedded C, PCB Design, IoT",0,0,Yes,Not Placed
STU0755,22311A0495,Krishna Bansal,Male,ECE,C,6.85,6.77,0,PASS,"IoT, Python, VLSI, Verilog",1,0,Yes,Not Placed
STU0756,22311A0496,Xitij Ramaiah,Male,ECE,D,9.84,10.0,0,PASS,"PCB Design, Arduino",5,2,Yes,Placed
STU0757,22311A0497,Praveen Rao,Male,ECE,A,6.51,6.88,1,FAIL,"C++, PCB Design, IoT, MATLAB, Verilog",0,0,Yes,Not Placed
STU0758,22311A0498,Girish Raju,Male,ECE,B,5.63,5.05,1,FAIL,"Python, MATLAB",0,1,No,Not Placed
STU0759,22311A0499,Rekha Sen,Female,ECE,C,9.55,9.51,0,PASS,"VLSI, Signal Processing, Arduino, Verilog",6,2,Yes,Placed
STU0760,22311A04100,Ajay Pillai,Male,ECE,D,7.42,7.82,0,PASS,"PCB Design, Microcontrollers, MATLAB, IoT",2,0,Yes,Placed
STU0761,22311A04101,Dhanush Kumar,Male,ECE,A,5.97,6.76,0,PASS,"MATLAB, VLSI, C++",0,0,No,Not Placed
STU0762,22311A04102,Yashas Shetty,Male,ECE,B,9.01,8.68,0,PASS,"Signal Processing, Verilog, Arduino, IoT",6,2,Yes,Placed
STU0763,22311A04103,Teja Dey,Male,ECE,C,8.22,7.87,0,PASS,"C++, Verilog, Signal Processing",3,1,Yes,Placed
STU0764,22311A04104,Zuber Bhuvanesh,Male,ECE,D,9.21,8.61,0,PASS,"MATLAB, VLSI, Verilog",3,1,Yes,Placed
STU0765,22311A04105,Sameera Reddy,Female,ECE,A,7.27,7.29,0,PASS,"Arduino, C++, VLSI, MATLAB",4,1,Yes,Placed
STU0766,22311A04106,Dhanush Waghmare,Male,ECE,B,9.84,10.0,0,PASS,"Microcontrollers, Python, Signal Processing, C++",5,2,Yes,Placed
STU0767,22311A04107,Varun Prasad,Male,ECE,C,6.54,6.45,0,PASS,"Microcontrollers, Signal Processing, MATLAB, C++",2,1,Yes,Not Placed
STU0768,22311A04108,Pooja Nayak,Female,ECE,D,7.04,6.71,0,PASS,"VLSI, IoT, Arduino, C++",1,1,Yes,Not Placed
STU0769,22311A04109,Madhuri Chatterjee,Female,ECE,A,9.06,9.26,0,PASS,"Microcontrollers, PCB Design",6,3,Yes,Placed
STU0770,22311A04110,Rajesh Bose,Male,ECE,B,8.37,8.63,0,PASS,"Python, VLSI, Signal Processing",1,0,Yes,Not Placed
STU0771,22311A04111,Deepak Saidulu,Male,ECE,C,8.61,8.03,0,PASS,"Microcontrollers, Python, Verilog, IoT",6,1,Yes,Placed
STU0772,22311A04112,Shiva Mehta,Male,ECE,D,7.74,7.84,0,PASS,"Python, PCB Design",1,0,Yes,Placed
STU0773,22311A04113,Sravani Joshi,Female,ECE,A,8.27,8.16,0,PASS,"Microcontrollers, VLSI, Verilog, PCB Design, FPGA, Embedded C",1,0,Yes,Not Placed
STU0774,22311A04114,Nandini Sharma,Female,ECE,B,7.06,6.57,0,PASS,"Arduino, FPGA, MATLAB",2,0,Yes,Not Placed
STU0775,22311A04115,Manasa Nayak,Female,ECE,C,7.75,7.53,0,PASS,"Arduino, PCB Design, Microcontrollers, VLSI",4,1,Yes,Placed
STU0776,22311A04116,Kousalya Biswas,Female,ECE,D,8.83,8.77,0,PASS,"Verilog, MATLAB, Signal Processing, IoT, Arduino, VLSI",4,3,Yes,Placed
STU0777,22311A04117,Sandeep Natarajan,Male,ECE,A,7.2,6.64,0,PASS,"PCB Design, Python, Microcontrollers",3,1,Yes,Placed
STU0778,22311A04118,Vaishnavi Rao,Female,ECE,B,5.86,6.52,0,PASS,"IoT, Microcontrollers, VLSI, Python, FPGA",0,0,No,Not Placed
STU0779,22311A04119,Alekhya Chopra,Female,ECE,C,9.4,9.97,0,PASS,"Microcontrollers, IoT, Verilog, FPGA",5,3,Yes,Placed
STU0780,22311A04120,Bharath Mohan,Male,ECE,D,9.77,10.0,0,PASS,"Verilog, Embedded C, Python, C++, Microcontrollers",4,3,Yes,Placed
STU0781,22311A04121,Pranav Venkatesh,Male,ECE,A,7.5,8.0,0,PASS,"Arduino, Python",3,1,Yes,Placed
STU0782,22311A04122,Akanksha Yadav,Female,ECE,B,5.81,5.47,2,FAIL,"VLSI, MATLAB, Python, C++, IoT",0,0,No,Not Placed
STU0783,22311A04123,Trisha Tiwari,Female,ECE,C,9.71,10.0,0,PASS,"Signal Processing, Python",4,1,Yes,Placed
STU0784,22311A04124,Surya Chandrasekhar,Male,ECE,D,7.09,6.59,0,PASS,"Embedded C, MATLAB, Verilog, Python, FPGA, C++",3,0,Yes,Placed
STU0785,22311A04125,Yashas Tiwari,Male,ECE,A,6.78,6.48,0,PASS,"Signal Processing, FPGA, Python, Microcontrollers",0,0,Yes,Not Placed
STU0786,22311A04126,Eshwar Rao,Male,ECE,B,7.1,7.22,0,PASS,"IoT, FPGA",1,1,Yes,Placed
STU0787,22311A04127,Akash Shetty,Male,ECE,C,7.18,7.26,2,FAIL,"Signal Processing, Embedded C, Arduino, Microcontrollers, Verilog",1,1,Yes,Not Placed
STU0788,22311A04128,Anand Ghosh,Male,ECE,D,7.3,7.21,1,FAIL,"C++, Signal Processing, VLSI, Python, Embedded C",3,2,Yes,Placed
STU0789,22311A04129,Venkat Venkatesh,Male,ECE,A,9.46,8.92,0,PASS,"PCB Design, IoT, Embedded C, FPGA, Arduino",5,2,Yes,Placed
STU0790,22311A04130,Arjun Dey,Male,ECE,B,7.17,6.99,0,PASS,"IoT, Embedded C",4,0,Yes,Not Placed
STU0791,22311A04131,Chaitanya Murthy,Female,ECE,C,6.91,7.67,0,PASS,"Microcontrollers, C++, Verilog",0,0,Yes,Not Placed
STU0792,22311A04132,Gayathri Iyer,Female,ECE,D,7.89,8.34,0,PASS,"Python, Arduino",1,2,Yes,Placed
STU0793,22311A04133,Lokesh Srinivas,Male,ECE,A,9.79,10.0,0,PASS,"IoT, Verilog",5,1,Yes,Placed
STU0794,22311A04134,Shashank Bhuvanesh,Male,ECE,B,7.51,7.76,1,FAIL,"Arduino, Embedded C, Signal Processing, MATLAB",1,1,Yes,Placed
STU0795,22311A04135,Vignesh Natarajan,Male,ECE,C,8.22,8.61,0,PASS,"Arduino, Verilog, PCB Design, Signal Processing, IoT, Microcontrollers",4,1,Yes,Placed
STU0796,22311A04136,Hemanth Jangam,Male,ECE,D,7.78,7.88,0,PASS,"FPGA, Signal Processing, Arduino",4,0,Yes,Placed
STU0797,22311A04137,Girish Mukherjee,Male,ECE,A,7.98,7.9,0,PASS,"PCB Design, FPGA, Microcontrollers, Embedded C",2,1,Yes,Placed
STU0798,22311A04138,Pavani Agarwal,Female,ECE,B,9.74,10.0,0,PASS,"C++, Python, Signal Processing, VLSI, Microcontrollers",5,1,Yes,Placed
STU0799,22311A04139,Deepthi Raghunath,Female,ECE,C,6.28,6.71,0,PASS,"IoT, MATLAB, Signal Processing, Arduino, Microcontrollers",1,0,Yes,Not Placed
STU0800,22311A04140,Prudhvi Ghosh,Male,ECE,D,9.46,10.0,0,PASS,"Python, Microcontrollers, Signal Processing, Arduino, Embedded C",6,2,Yes,Placed
STU0801,22311A04141,Rajesh Iyer,Male,ECE,A,9.64,9.91,0,PASS,"Verilog, Microcontrollers, C++",2,3,Yes,Placed
STU0802,22311A04142,Tej Sharma,Male,ECE,B,9.09,9.01,0,PASS,"FPGA, Signal Processing, C++, Verilog, MATLAB, Microcontrollers",3,2,Yes,Placed
STU0803,22311A04143,Sameera Sekhar,Female,ECE,C,9.29,9.94,0,PASS,"Verilog, PCB Design, FPGA",3,3,Yes,Placed
STU0804,22311A04144,Tarun Nayak,Male,ECE,D,7.41,7.27,2,FAIL,"MATLAB, PCB Design, VLSI",1,1,Yes,Placed
STU0805,22311A04145,Tej Biswas,Male,ECE,A,7.13,6.89,0,PASS,"Microcontrollers, Verilog",1,1,Yes,Placed
STU0806,22311A04146,Deepak Raghunath,Male,ECE,B,8.4,9.1,0,PASS,"Signal Processing, VLSI, FPGA, Python, Arduino",1,1,Yes,Placed
STU0807,22311A04147,Ankita Jangam,Female,ECE,C,9.33,9.7,0,PASS,"Microcontrollers, PCB Design, MATLAB, Arduino, IoT",4,3,Yes,Placed
STU0808,22311A04148,Anand Subramaniam,Male,ECE,D,8.29,8.0,0,PASS,"Microcontrollers, Arduino, FPGA, Python",3,1,Yes,Placed
STU0809,22311A04149,Vivek Patil,Male,ECE,A,6.94,6.88,0,PASS,"MATLAB, Verilog",0,0,Yes,Not Placed
STU0810,22311A04150,Harika Roy,Female,ECE,B,7.43,7.07,0,PASS,"Verilog, C++, IoT",3,1,Yes,Placed
STU0811,22311A04151,Rahul Das,Male,ECE,C,7.5,6.99,0,PASS,"MATLAB, Python, Arduino",1,1,Yes,Not Placed
STU0812,22311A04152,Sai Kumar,Female,ECE,D,9.23,8.91,0,PASS,"Signal Processing, FPGA",2,2,Yes,Placed
STU0813,22311A04153,Vikram Paul,Male,ECE,A,8.8,8.83,0,PASS,"MATLAB, Microcontrollers, Arduino, Python, FPGA, VLSI",5,1,Yes,Placed
STU0814,22311A04154,Varsha Natarajan,Female,ECE,B,5.69,6.25,0,PASS,"C++, Arduino, Embedded C",0,0,No,Not Placed
STU0815,22311A04155,Eshwar Kapoor,Male,ECE,C,7.69,7.19,0,PASS,"VLSI, PCB Design, MATLAB, Microcontrollers, Verilog",4,0,Yes,Placed
STU0816,22311A04156,Rekha Krishnan,Female,ECE,D,9.63,10.0,0,PASS,"Arduino, Signal Processing",6,2,Yes,Placed
STU0817,22311A04157,Rajesh Bhargav,Male,ECE,A,9.87,9.62,0,PASS,"FPGA, C++, Microcontrollers, Arduino",5,1,Yes,Placed
STU0818,22311A04158,Ravi Mukherjee,Male,ECE,B,5.34,5.45,3,FAIL,"VLSI, Signal Processing, Arduino",0,1,No,Not Placed
STU0819,22311A04159,Bhargavi Mandal,Female,ECE,C,6.85,6.68,0,PASS,"PCB Design, VLSI, Arduino, MATLAB, Python, Microcontrollers",0,1,Yes,Not Placed
STU0820,22311A04160,Pradeep Shetty,Male,ECE,D,9.42,9.84,0,PASS,"Arduino, PCB Design, Microcontrollers",4,1,Yes,Placed
STU0821,22311A04161,Harika Waghmare,Female,ECE,A,7.34,7.81,0,PASS,"Embedded C, Signal Processing, IoT, Python, PCB Design",3,0,Yes,Placed
STU0822,22311A04162,Santhosh Venkatarao,Male,ECE,B,7.69,7.55,0,PASS,"MATLAB, Verilog, C++",4,2,Yes,Placed
STU0823,22311A04163,Keerthi Shetty,Female,ECE,C,9.97,9.43,0,PASS,"Microcontrollers, PCB Design, MATLAB, Arduino, Signal Processing",2,1,Yes,Placed
STU0824,22311A04164,Niharika Bhuvanesh,Female,ECE,D,7.21,7.84,0,PASS,"Python, Microcontrollers, Verilog, Arduino, MATLAB",1,1,Yes,Not Placed
STU0825,22311A04165,Tejaswini Subramaniam,Female,ECE,A,8.77,9.39,0,PASS,"IoT, PCB Design, MATLAB, Python",4,2,Yes,Placed
STU0826,22311A04166,Pooja Bhargav,Female,ECE,B,7.41,8.12,0,PASS,"Signal Processing, Microcontrollers, PCB Design, Embedded C, C++",3,0,Yes,Placed
STU0827,22311A04167,Ashwin Ghosh,Male,ECE,C,9.33,8.82,0,PASS,"Verilog, VLSI",6,1,Yes,Placed
STU0828,22311A04168,Naresh Nair,Male,ECE,D,8.07,8.43,0,PASS,"PCB Design, Python, IoT, VLSI, FPGA",3,1,Yes,Placed
STU0829,22311A04169,Shashank Sharma,Male,ECE,A,9.01,8.86,0,PASS,"Arduino, MATLAB, Verilog",4,3,Yes,Placed
STU0830,22311A04170,Sai Waghmare,Male,ECE,B,8.15,7.98,0,PASS,"Verilog, Embedded C, Python, C++, IoT, FPGA",3,2,Yes,Placed
STU0831,22311A04171,Santhosh Venkatesh,Male,ECE,C,7.9,7.6,0,PASS,"PCB Design, VLSI, Signal Processing",1,1,Yes,Placed
STU0832,22311A04172,Santhosh Dubey,Male,ECE,D,4.66,4.34,4,FAIL,"VLSI, Microcontrollers, Python, C++, FPGA, PCB Design",1,0,No,Not Placed
STU0833,22311A04173,Zuber Waghmare,Male,ECE,A,7.98,8.5,0,PASS,"C++, VLSI, PCB Design, Embedded C",1,1,Yes,Not Placed
STU0834,22311A04174,Karthik Waghmare,Male,ECE,B,7.92,8.23,0,PASS,"FPGA, Microcontrollers",4,2,Yes,Placed
STU0835,22311A04175,Madhuri Rathod,Female,ECE,C,5.27,4.92,1,FAIL,"Python, Microcontrollers, PCB Design, Embedded C, C++, Arduino",1,1,No,Not Placed
STU0836,22311A04176,Ajay Mehta,Male,ECE,D,7.28,6.89,1,FAIL,"IoT, VLSI, Python",1,1,Yes,Not Placed
STU0837,22311A04177,Yamini Thakur,Female,ECE,A,7.67,7.53,0,PASS,"Microcontrollers, Python",4,0,Yes,Placed
STU0838,22311A04178,Varsha Das,Female,ECE,B,5.85,5.56,0,PASS,"VLSI, PCB Design",0,0,No,Not Placed
STU0839,22311A04179,Abhishek Babu,Male,ECE,C,7.21,7.87,0,PASS,"FPGA, C++, IoT, VLSI",4,1,Yes,Placed
STU0840,22311A04180,Vamshi Venkatesh,Male,ECE,D,8.66,9.1,0,PASS,"Arduino, Verilog, VLSI, MATLAB, C++",4,1,Yes,Placed
STU0841,22311A04181,Yashwanth Bhargav,Male,ECE,A,9.99,9.76,0,PASS,"IoT, Signal Processing, Microcontrollers",3,3,Yes,Placed
STU0842,22311A04182,Ashwin Mishra,Male,ECE,B,8.63,9.2,0,PASS,"Python, Signal Processing, IoT",2,3,Yes,Placed
STU0843,22311A04183,Dileep Srinivas,Male,ECE,C,9.21,9.48,0,PASS,"PCB Design, VLSI, Arduino, C++, IoT, Python",3,2,Yes,Placed
STU0844,22311A04184,Sameera Mukherjee,Female,ECE,D,7.78,8.25,0,PASS,"Signal Processing, FPGA, Embedded C, C++",2,0,Yes,Not Placed
STU0845,22311A04185,Lokesh Prasad,Male,ECE,A,9.44,10.0,0,PASS,"C++, Python",5,3,Yes,Placed
STU0846,22311A04186,Padmaja Das,Female,ECE,B,9.78,9.97,0,PASS,"C++, Embedded C, Microcontrollers, IoT, MATLAB, Verilog",6,1,Yes,Placed
STU0847,22311A04187,Chaitanya Pillai,Female,ECE,C,7.9,8.3,0,PASS,"Signal Processing, MATLAB, Arduino, Embedded C, Microcontrollers, Python",4,2,Yes,Placed
STU0848,22311A04188,Dhanush Kapoor,Male,ECE,D,6.61,7.0,0,PASS,"Microcontrollers, Verilog, FPGA",2,0,Yes,Not Placed
STU0849,22311A04189,Nikhil Chatterjee,Male,ECE,A,9.24,9.74,0,PASS,"Signal Processing, Verilog, MATLAB, FPGA, IoT",2,1,Yes,Placed
STU0850,22311A04190,Vignesh Babu,Male,ECE,B,6.24,6.96,0,PASS,"Python, FPGA, Arduino, IoT, Embedded C",1,0,Yes,Not Placed
STU0851,22311A04191,Yashas Bose,Male,ECE,C,9.61,9.23,0,PASS,"Arduino, Embedded C, Signal Processing, Microcontrollers",2,3,Yes,Placed
STU0852,22311A04192,Waseem Pillai,Male,ECE,D,9.22,8.76,0,PASS,"Verilog, IoT, MATLAB, PCB Design, Signal Processing, Microcontrollers",2,3,Yes,Placed
STU0853,22311A04193,Kousalya Bhuvanesh,Female,ECE,A,9.33,9.66,0,PASS,"IoT, VLSI, Embedded C, FPGA",5,1,Yes,Placed
STU0854,22311A04194,Srikanth Agarwal,Male,ECE,B,6.28,6.67,1,FAIL,"Signal Processing, Verilog, C++, Microcontrollers, Embedded C, Arduino",0,1,Yes,Not Placed
STU0855,22311A04195,Karthik Iyer,Male,ECE,C,7.51,8.18,0,PASS,"Microcontrollers, Embedded C, IoT, PCB Design, C++",1,2,Yes,Placed
STU0856,22311A04196,Shashank Naidu,Male,ECE,D,9.29,9.27,0,PASS,"Microcontrollers, PCB Design",4,2,Yes,Placed
STU0857,22311A04197,Dileep Waghmare,Male,ECE,A,6.57,6.61,3,FAIL,"Python, MATLAB, C++, Verilog",1,1,No,Not Placed
STU0858,22311A04198,Rajesh Sen,Male,ECE,B,9.84,9.56,0,PASS,"VLSI, Microcontrollers, Signal Processing, IoT",6,2,Yes,Placed
STU0859,22311A04199,Suraj Venkatesh,Male,ECE,C,7.71,8.36,0,PASS,"IoT, Embedded C, VLSI",2,1,Yes,Placed
STU0860,22311A04200,Teja Raghunath,Male,ECE,D,7.54,7.22,0,PASS,"FPGA, Signal Processing, Arduino, Python, IoT, Verilog",3,1,Yes,Placed
STU0861,22311A04201,Krishna Raghunath,Male,ECE,A,6.84,7.4,0,PASS,"FPGA, Arduino, Embedded C",0,1,Yes,Not Placed
STU0862,22311A04202,Uday Das,Male,ECE,B,6.95,7.7,1,FAIL,"PCB Design, Signal Processing, C++, Verilog, MATLAB",0,1,Yes,Placed
STU0863,22311A04203,Vamshi Mishra,Male,ECE,C,9.26,9.18,0,PASS,"IoT, C++, Microcontrollers",2,3,Yes,Placed
STU0864,22311A04204,Sameera Ramaiah,Female,ECE,D,7.88,8.66,0,PASS,"IoT, VLSI, Verilog, MATLAB, Microcontrollers, PCB Design",2,1,Yes,Placed
STU0865,22311A04205,Charan Malhotra,Male,ECE,A,7.93,7.57,0,PASS,"FPGA, Embedded C, IoT, PCB Design, Python, Microcontrollers",3,0,Yes,Placed
STU0866,22311A04206,Umesh Venkatarao,Male,ECE,B,9.7,10.0,0,PASS,"MATLAB, FPGA, PCB Design, Arduino, C++",4,1,Yes,Placed
STU0867,22311A04207,Naresh Joshi,Male,ECE,C,9.01,9.26,0,PASS,"Verilog, VLSI, FPGA, Microcontrollers",6,2,Yes,Placed
STU0868,22311A04208,Rohit Ramaiah,Male,ECE,D,9.03,9.73,0,PASS,"IoT, VLSI",2,2,Yes,Placed
STU0869,22311A04209,Ritesh Joshi,Male,ECE,A,8.31,7.96,0,PASS,"PCB Design, VLSI, Python, Arduino",4,0,Yes,Placed
STU0870,22311A04210,Sreshta Patel,Female,ECE,B,8.61,9.38,0,PASS,"FPGA, IoT",2,1,Yes,Placed
STU0871,22311A04211,Swathi Kumar,Female,ECE,C,4.58,4.02,5,FAIL,"IoT, VLSI, Python, MATLAB, PCB Design, FPGA",1,1,No,Not Placed
STU0872,22311A04212,Bhargavi Patil,Female,ECE,D,9.88,9.53,0,PASS,"PCB Design, Embedded C, Verilog",2,3,Yes,Placed
STU0873,22311A04213,Mahesh Jagadeesh,Male,ECE,A,6.18,6.41,0,PASS,"PCB Design, MATLAB",1,1,Yes,Not Placed
STU0874,22311A04214,Balaji Paul,Male,ECE,B,9.07,8.81,0,PASS,"MATLAB, PCB Design, Microcontrollers",5,1,Yes,Placed
STU0875,22311A04215,Vasudha Chatterjee,Female,ECE,C,9.1,9.23,0,PASS,"C++, Verilog, FPGA, Microcontrollers",6,2,Yes,Placed
STU0876,22311A04216,Sai Chandrasekhar,Male,ECE,D,7.92,7.92,0,PASS,"PCB Design, Embedded C",4,0,Yes,Placed
STU0877,22311A04217,Ritesh Jagadeesh,Male,ECE,A,7.53,7.01,0,PASS,"VLSI, Arduino, Verilog",2,1,Yes,Placed
STU0878,22311A04218,Qasim Naidu,Male,ECE,B,4.45,4.11,6,FAIL,"FPGA, Signal Processing",1,0,No,Not Placed
STU0879,22311A04219,Pooja Goud,Female,ECE,C,6.45,7.1,1,FAIL,"Microcontrollers, MATLAB",0,0,Yes,Not Placed
STU0880,22311A04220,Bharath Dubey,Male,ECE,D,8.24,8.78,0,PASS,"Signal Processing, MATLAB, IoT",4,0,Yes,Placed
STU0881,22311A04221,Keerthi Subramaniam,Female,ECE,A,9.63,9.32,0,PASS,"Signal Processing, Embedded C, Microcontrollers, Verilog",5,2,Yes,Placed
STU0882,22311A04222,Rohit Mukherjee,Male,ECE,B,6.19,5.65,2,FAIL,"FPGA, MATLAB, VLSI",1,0,Yes,Not Placed
STU0883,22311A04223,Goutham Gupta,Male,ECE,C,9.68,10.0,0,PASS,"Arduino, C++, Microcontrollers, Verilog, FPGA",2,1,Yes,Placed
STU0884,22311A04224,Sai Nair,Male,ECE,D,7.99,8.05,0,PASS,"Embedded C, Signal Processing, Python",1,1,Yes,Placed
STU0885,22311A04225,Tarun Agarwal,Male,ECE,A,7.4,6.86,2,FAIL,"MATLAB, IoT, Embedded C",1,2,Yes,Placed
STU0886,22311A04226,Lasya Nayak,Female,ECE,B,9.15,8.96,0,PASS,"MATLAB, Python",3,2,Yes,Placed
STU0887,22311A04227,Abhishek Naidu,Male,ECE,C,5.75,5.89,1,FAIL,"C++, IoT, Embedded C",0,0,No,Not Placed
STU0888,22311A04228,Akhil Pillai,Male,ECE,D,7.85,8.21,0,PASS,"Verilog, Embedded C",4,1,Yes,Placed
STU0889,22311A04229,Kavya Rao,Female,ECE,A,6.15,6.83,3,FAIL,"Arduino, FPGA, Verilog, Signal Processing, PCB Design",2,0,No,Not Placed
STU0890,22311A04230,Varun Pawar,Male,ECE,B,9.45,10.0,0,PASS,"Python, Arduino, Microcontrollers",5,2,Yes,Placed
STU0891,22311A04231,Ajay Sharma,Male,ECE,C,7.12,7.75,1,FAIL,"Python, FPGA, IoT, MATLAB, Signal Processing",4,2,Yes,Placed
STU0892,22311A04232,Anand Chopra,Male,ECE,D,7.5,7.09,0,PASS,"MATLAB, Microcontrollers, Verilog",2,2,Yes,Placed
STU0893,22311A04233,Harsha Kapoor,Male,ECE,A,7.47,7.17,0,PASS,"C++, FPGA",4,0,Yes,Placed
STU0894,22311A04234,Tej Chowdary,Male,ECE,B,9.94,9.94,0,PASS,"Embedded C, MATLAB, Signal Processing, Python, Arduino",6,1,Yes,Placed
STU0895,22311A04235,Vamshi Venkatesh,Male,ECE,C,7.61,8.08,0,PASS,"Verilog, C++, Embedded C, VLSI, FPGA, Microcontrollers",1,0,Yes,Not Placed
STU0896,22311A04236,Charan Bhargav,Male,ECE,D,8.15,7.85,0,PASS,"Verilog, IoT, Microcontrollers, PCB Design",4,0,Yes,Placed
STU0897,22311A04237,Mounika Iyer,Female,ECE,A,6.38,6.01,0,PASS,"Signal Processing, Python, C++, Verilog, PCB Design, IoT",2,0,Yes,Not Placed
STU0898,22311A04238,Lokesh Yadav,Male,ECE,B,5.54,6.17,0,PASS,"Python, Embedded C, Verilog, IoT, PCB Design",1,0,No,Not Placed
STU0899,22311A04239,Goutham Pawar,Male,ECE,C,8.13,7.95,0,PASS,"VLSI, FPGA, MATLAB",3,0,Yes,Placed
STU0900,22311A04240,Girish Waghmare,Male,ECE,D,7.84,7.82,0,PASS,"MATLAB, C++, Arduino, FPGA",1,1,Yes,Not Placed
STU0901,22311A0201,Keerthi Jagadeesh,Female,EEE,A,6.91,7.7,0,PASS,"Power Systems, C",0,1,Yes,Not Placed
STU0902,22311A0202,Akash Sharma,Male,EEE,B,9.7,9.48,0,PASS,"Power Systems, Simulink, C, SCADA, Excel",4,1,Yes,Placed
STU0903,22311A0203,Venkat Paul,Male,EEE,A,7.17,7.51,1,FAIL,"C, AutoCAD, MATLAB, PLC",1,0,Yes,Not Placed
STU0904,22311A0204,Apoorva Patil,Female,EEE,B,6.61,7.02,0,PASS,"Excel, AutoCAD, PLC, Circuit Design",1,0,Yes,Placed
STU0905,22311A0205,Mahesh Varma,Male,EEE,A,8.09,8.82,0,PASS,"Electrical Design, MATLAB, AutoCAD",4,0,Yes,Not Placed
STU0906,22311A0206,Dhanush Venkatesh,Male,EEE,B,9.73,9.96,0,PASS,"Circuit Design, PLC",6,1,Yes,Not Placed
STU0907,22311A0207,Jhansi Subramaniam,Female,EEE,A,9.7,9.21,0,PASS,"Power Systems, Electrical Design, PLC",5,3,Yes,Not Placed
STU0908,22311A0208,Vivek Joshi,Male,EEE,B,7.74,8.17,0,PASS,"Python, PLC, AutoCAD, MATLAB",1,1,Yes,Not Placed
STU0909,22311A0209,Deepak Agarwal,Male,EEE,A,8.74,8.26,0,PASS,"Power Systems, ETAP, Excel, AutoCAD, Python, Simulink",4,2,Yes,Placed
STU0910,22311A0210,Meghana Chatterjee,Female,EEE,B,9.74,9.46,0,PASS,"MATLAB, Power Systems, SCADA",5,2,Yes,Placed
STU0911,22311A0211,Lavanya Shukla,Female,EEE,A,8.75,8.74,0,PASS,"PLC, Power Systems",5,3,Yes,Placed
STU0912,22311A0212,Pooja Kumar,Female,EEE,B,8.95,8.65,0,PASS,"SCADA, Circuit Design",3,2,Yes,Not Placed
STU0913,22311A0213,Alekhya Sen,Female,EEE,A,9.23,9.31,0,PASS,"SCADA, Simulink, PLC, Circuit Design, MATLAB",4,1,Yes,Not Placed
STU0914,22311A0214,Nandini Chatterjee,Female,EEE,B,6.02,6.11,0,PASS,"MATLAB, Python, PLC, Power Systems, ETAP",1,0,Yes,Not Placed
STU0915,22311A0215,Divya Das,Female,EEE,A,9.37,10.0,0,PASS,"MATLAB, Circuit Design",4,2,Yes,Not Placed
STU0916,22311A0216,Nandini Mohan,Female,EEE,B,9.48,9.27,0,PASS,"Excel, Power Systems, Electrical Design, PLC",4,3,Yes,Placed
